Character 1,Weight 1,Acceleration 1,Top Speed 1,Handling 1,On Road Traction 1,Mini Turbo 1,Character 2,Weight 2,Acceleration 2,Top Speed 2,Handling 2,On Road Traction 2,Mini Turbo 2,Map,Outcome,Effective Acceleration 1,Effective Acceleration 2,Effective Speed 1,Effective Speed 2,Power-Ups 1,Power-Ups 2
koopa_troopa,2,4,3,8,1,4,yoshi,4,3,6,5,3,4,donut_plains,yoshi,3.2,2.2,2.4000000000000004,4.800000000000001,mushroom,"mushroom, feather"
koopa_troopa,2,4,3,8,1,4,mario,6,2,7,4,4,3,rainbow_road,mario,3.5,1.5,2.4000000000000004,5.6000000000000005,"red_shell, red_shell, banana_peel",star
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,choco_island,bowser,1.3000000000000003,0,5.6000000000000005,8.0,"feather, feather",star
koopa_troopa,2,4,3,8,1,4,donkey_kong_jr,8,1,10,2,10,1,rainbow_road,donkey_kong_jr,3.5,0.5,2.4000000000000004,8.0,"coin, red_shell",
bowser,10,0,10,0,6,0,toad,3,4,4,7,3,4,koopa_beach,bowser,0,3.3000000000000003,10.5,4.15,,"feather, red_shell"
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,koopa_beach,bowser,2.3,0,6.2,10.5,banana_peel,mushroom
mario,6,2,7,4,4,3,bowser,10,0,10,0,6,0,choco_island,bowser,1.3000000000000003,0,5.6000000000000005,8.0,coin,"star, green_shell"
donkey_kong_jr,8,1,10,2,10,1,koopa_troopa,2,4,3,8,1,4,rainbow_road,donkey_kong_jr,0.5,3.5,8.0,2.4000000000000004,star,star
koopa_troopa,2,4,3,8,1,4,luigi,6,2,7,5,5,3,donut_plains,luigi,3.2,1.1999999999999997,2.4000000000000004,5.6000000000000005,"feather, red_shell",
mario,6,2,7,4,4,3,koopa_troopa,2,4,3,8,1,4,donut_plains,mario,1.1999999999999997,3.2,5.6000000000000005,2.4000000000000004,"thunderbolt, mushroom",mushroom
mario,6,2,7,4,4,3,donkey_kong_jr,8,1,10,2,10,1,donut_plains,donkey_kong_jr,1.1999999999999997,0.19999999999999996,5.6000000000000005,8.0,,
bowser,10,0,10,0,6,0,koopa_troopa,2,4,3,8,1,4,donut_plains,bowser,0,3.2,8.0,2.4000000000000004,"feather, mushroom","mushroom, mushroom"
koopa_troopa,2,4,3,8,1,4,princess_peach,4,3,6,5,3,4,choco_island,princess_peach,3.3,2.3,2.4000000000000004,4.800000000000001,"green_shell, red_shell",feather
toad,3,4,4,7,3,4,luigi,6,2,7,5,5,3,koopa_beach,luigi,3.3000000000000003,1.3000000000000003,4.15,7.3,star,"thunderbolt, red_shell"
koopa_troopa,2,4,3,8,1,4,luigi,6,2,7,5,5,3,vanilla_lake,luigi,3.4,1.4,3.1,7.3,"mushroom, star, thunderbolt",
yoshi,4,3,6,5,3,4,princess_peach,4,3,6,5,3,4,choco_island,yoshi,2.3,2.3,4.800000000000001,4.800000000000001,"thunderbolt, coin, coin",
bowser,10,0,10,0,6,0,yoshi,4,3,6,5,3,4,koopa_beach,bowser,0,2.3,10.5,6.2,feather,"star, feather"
donkey_kong_jr,8,1,10,2,10,1,toad,3,4,4,7,3,4,rainbow_road,donkey_kong_jr,0.5,3.5,8.0,3.2,"star, feather, mushroom",banana_peel
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,vanilla_lake,bowser,2.4,0,6.2,10.5,"red_shell, feather","mushroom, star"
bowser,10,0,10,0,6,0,toad,3,4,4,7,3,4,choco_island,bowser,0,3.3000000000000003,8.0,3.2,"star, red_shell, red_shell",
princess_peach,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,rainbow_road,princess_peach,2.5,3.5,4.800000000000001,2.4000000000000004,"mushroom, feather",
toad,3,4,4,7,3,4,yoshi,4,3,6,5,3,4,choco_island,toad,3.3000000000000003,2.3,3.2,4.800000000000001,"coin, mushroom, star","star, thunderbolt"
luigi,6,2,7,5,5,3,yoshi,4,3,6,5,3,4,rainbow_road,yoshi,1.5,2.5,5.6000000000000005,4.800000000000001,mushroom,
yoshi,4,3,6,5,3,4,luigi,6,2,7,5,5,3,choco_island,yoshi,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,,"red_shell, star"
bowser,10,0,10,0,6,0,princess_peach,4,3,6,5,3,4,choco_island,Tie,0,2.3,8.0,4.800000000000001,"star, feather",
mario,6,2,7,4,4,3,koopa_troopa,2,4,3,8,1,4,choco_island,mario,1.3000000000000003,3.3,5.6000000000000005,2.4000000000000004,thunderbolt,red_shell
toad,3,4,4,7,3,4,luigi,6,2,7,5,5,3,koopa_beach,luigi,3.3000000000000003,1.3000000000000003,4.15,7.3,feather,"star, star"
princess_peach,4,3,6,5,3,4,toad,3,4,4,7,3,4,donut_plains,princess_peach,2.2,3.1999999999999997,4.800000000000001,3.2,"banana_peel, star","thunderbolt, red_shell, red_shell"
toad,3,4,4,7,3,4,koopa_troopa,2,4,3,8,1,4,choco_island,toad,3.3000000000000003,3.3,3.2,2.4000000000000004,"star, mushroom",thunderbolt
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,choco_island,bowser,0,1.3000000000000003,8.0,5.6000000000000005,"star, mushroom",
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,koopa_beach,bowser,1.3000000000000003,0,7.3,10.5,star,thunderbolt
bowser,10,0,10,0,6,0,donkey_kong_jr,8,1,10,2,10,1,choco_island,donkey_kong_jr,0,0.30000000000000004,8.0,8.0,,"red_shell, mushroom"
bowser,10,0,10,0,6,0,luigi,6,2,7,5,5,3,vanilla_lake,bowser,0,1.4,10.5,7.3,thunderbolt,star
toad,3,4,4,7,3,4,bowser,10,0,10,0,6,0,choco_island,toad,3.3000000000000003,0,3.2,8.0,"red_shell, mushroom, green_shell","thunderbolt, red_shell"
toad,3,4,4,7,3,4,koopa_troopa,2,4,3,8,1,4,vanilla_lake,toad,3.4,3.4,4.15,3.1,thunderbolt,"thunderbolt, red_shell, green_shell"
toad,3,4,4,7,3,4,yoshi,4,3,6,5,3,4,choco_island,toad,3.3000000000000003,2.3,3.2,4.800000000000001,"feather, thunderbolt","red_shell, banana_peel"
koopa_troopa,2,4,3,8,1,4,mario,6,2,7,4,4,3,vanilla_lake,mario,3.4,1.4,3.1,7.3,,"star, thunderbolt"
bowser,10,0,10,0,6,0,koopa_troopa,2,4,3,8,1,4,rainbow_road,bowser,0,3.5,8.0,2.4000000000000004,banana_peel,star
bowser,10,0,10,0,6,0,toad,3,4,4,7,3,4,koopa_beach,bowser,0,3.3000000000000003,10.5,4.15,star,"mushroom, feather"
bowser,10,0,10,0,6,0,toad,3,4,4,7,3,4,choco_island,toad,0,3.3000000000000003,8.0,3.2,"thunderbolt, mushroom","coin, red_shell"
yoshi,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,rainbow_road,yoshi,2.5,3.5,4.800000000000001,2.4000000000000004,"feather, thunderbolt","mushroom, mushroom"
donkey_kong_jr,8,1,10,2,10,1,mario,6,2,7,4,4,3,koopa_beach,donkey_kong_jr,0.30000000000000004,1.3000000000000003,10.4,7.3,,green_shell
yoshi,4,3,6,5,3,4,toad,3,4,4,7,3,4,koopa_beach,yoshi,2.3,3.3000000000000003,6.2,4.15,,"thunderbolt, feather"
mario,6,2,7,4,4,3,luigi,6,2,7,5,5,3,choco_island,mario,1.3000000000000003,1.3000000000000003,5.6000000000000005,5.6000000000000005,"thunderbolt, feather",mushroom
luigi,6,2,7,5,5,3,toad,3,4,4,7,3,4,vanilla_lake,luigi,1.4,3.4,7.3,4.15,mushroom,thunderbolt
luigi,6,2,7,5,5,3,toad,3,4,4,7,3,4,choco_island,toad,1.3000000000000003,3.3000000000000003,5.6000000000000005,3.2,"red_shell, thunderbolt","thunderbolt, feather"
yoshi,4,3,6,5,3,4,luigi,6,2,7,5,5,3,vanilla_lake,luigi,2.4,1.4,6.2,7.3,"star, feather, feather","mushroom, coin"
princess_peach,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,choco_island,princess_peach,2.3,3.3,4.800000000000001,2.4000000000000004,"green_shell, thunderbolt",thunderbolt
luigi,6,2,7,5,5,3,koopa_troopa,2,4,3,8,1,4,choco_island,luigi,1.3000000000000003,3.3,5.6000000000000005,2.4000000000000004,,red_shell
toad,3,4,4,7,3,4,mario,6,2,7,4,4,3,koopa_beach,mario,3.3000000000000003,1.3000000000000003,4.15,7.3,"feather, mushroom","coin, thunderbolt, red_shell"
luigi,6,2,7,5,5,3,yoshi,4,3,6,5,3,4,donut_plains,yoshi,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,"thunderbolt, green_shell, thunderbolt","thunderbolt, red_shell"
koopa_troopa,2,4,3,8,1,4,toad,3,4,4,7,3,4,choco_island,toad,3.3,3.3000000000000003,2.4000000000000004,3.2,"mushroom, red_shell, red_shell","star, red_shell"
donkey_kong_jr,8,1,10,2,10,1,luigi,6,2,7,5,5,3,koopa_beach,donkey_kong_jr,0.30000000000000004,1.3000000000000003,10.4,7.3,,feather
mario,6,2,7,4,4,3,luigi,6,2,7,5,5,3,donut_plains,mario,1.1999999999999997,1.1999999999999997,5.6000000000000005,5.6000000000000005,"star, mushroom",red_shell
donkey_kong_jr,8,1,10,2,10,1,mario,6,2,7,4,4,3,koopa_beach,donkey_kong_jr,0.30000000000000004,1.3000000000000003,10.4,7.3,,thunderbolt
princess_peach,4,3,6,5,3,4,donkey_kong_jr,8,1,10,2,10,1,koopa_beach,donkey_kong_jr,2.3,0.30000000000000004,6.2,10.4,thunderbolt,"thunderbolt, thunderbolt"
princess_peach,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,rainbow_road,princess_peach,2.5,3.5,4.800000000000001,2.4000000000000004,"thunderbolt, mushroom, thunderbolt",banana_peel
yoshi,4,3,6,5,3,4,donkey_kong_jr,8,1,10,2,10,1,rainbow_road,donkey_kong_jr,2.5,0.5,4.800000000000001,8.0,feather,"thunderbolt, thunderbolt"
koopa_troopa,2,4,3,8,1,4,bowser,10,0,10,0,6,0,choco_island,bowser,3.3,0,2.4000000000000004,8.0,coin,feather
donkey_kong_jr,8,1,10,2,10,1,luigi,6,2,7,5,5,3,koopa_beach,donkey_kong_jr,0.30000000000000004,1.3000000000000003,10.4,7.3,star,red_shell
yoshi,4,3,6,5,3,4,bowser,10,0,10,0,6,0,rainbow_road,yoshi,2.5,0,4.800000000000001,8.0,feather,banana_peel
donkey_kong_jr,8,1,10,2,10,1,princess_peach,4,3,6,5,3,4,rainbow_road,donkey_kong_jr,0.5,2.5,8.0,4.800000000000001,,"mushroom, red_shell"
donkey_kong_jr,8,1,10,2,10,1,toad,3,4,4,7,3,4,rainbow_road,donkey_kong_jr,0.5,3.5,8.0,3.2,star,"star, star"
bowser,10,0,10,0,6,0,donkey_kong_jr,8,1,10,2,10,1,donut_plains,donkey_kong_jr,0,0.19999999999999996,8.0,8.0,,"banana_peel, thunderbolt, thunderbolt"
toad,3,4,4,7,3,4,luigi,6,2,7,5,5,3,rainbow_road,toad,3.5,1.5,3.2,5.6000000000000005,,"thunderbolt, mushroom"
luigi,6,2,7,5,5,3,mario,6,2,7,4,4,3,donut_plains,mario,1.1999999999999997,1.1999999999999997,5.6000000000000005,5.6000000000000005,coin,"feather, thunderbolt"
princess_peach,4,3,6,5,3,4,donkey_kong_jr,8,1,10,2,10,1,choco_island,donkey_kong_jr,2.3,0.30000000000000004,4.800000000000001,8.0,"thunderbolt, star, coin","star, red_shell"
donkey_kong_jr,8,1,10,2,10,1,yoshi,4,3,6,5,3,4,rainbow_road,donkey_kong_jr,0.5,2.5,8.0,4.800000000000001,feather,feather
yoshi,4,3,6,5,3,4,mario,6,2,7,4,4,3,rainbow_road,yoshi,2.5,1.5,4.800000000000001,5.6000000000000005,star,"green_shell, feather"
donkey_kong_jr,8,1,10,2,10,1,yoshi,4,3,6,5,3,4,vanilla_lake,donkey_kong_jr,0.4,2.4,10.4,6.2,"coin, star","feather, mushroom"
mario,6,2,7,4,4,3,yoshi,4,3,6,5,3,4,vanilla_lake,mario,1.4,2.4,7.3,6.2,"red_shell, star, star","mushroom, star"
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,choco_island,princess_peach,2.3,0,4.800000000000001,8.0,,feather
yoshi,4,3,6,5,3,4,toad,3,4,4,7,3,4,koopa_beach,yoshi,2.3,3.3000000000000003,6.2,4.15,"red_shell, red_shell","mushroom, thunderbolt"
princess_peach,4,3,6,5,3,4,toad,3,4,4,7,3,4,koopa_beach,princess_peach,2.3,3.3000000000000003,6.2,4.15,,
luigi,6,2,7,5,5,3,koopa_troopa,2,4,3,8,1,4,choco_island,luigi,1.3000000000000003,3.3,5.6000000000000005,2.4000000000000004,feather,"mushroom, red_shell"
koopa_troopa,2,4,3,8,1,4,mario,6,2,7,4,4,3,vanilla_lake,mario,3.4,1.4,3.1,7.3,thunderbolt,
luigi,6,2,7,5,5,3,mario,6,2,7,4,4,3,choco_island,luigi,1.3000000000000003,1.3000000000000003,5.6000000000000005,5.6000000000000005,"thunderbolt, feather",red_shell
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,rainbow_road,bowser,0,1.5,8.0,5.6000000000000005,thunderbolt,"thunderbolt, thunderbolt"
luigi,6,2,7,5,5,3,yoshi,4,3,6,5,3,4,choco_island,yoshi,1.3000000000000003,2.3,5.6000000000000005,4.800000000000001,red_shell,coin
koopa_troopa,2,4,3,8,1,4,luigi,6,2,7,5,5,3,rainbow_road,luigi,3.5,1.5,2.4000000000000004,5.6000000000000005,banana_peel,"banana_peel, red_shell"
bowser,10,0,10,0,6,0,princess_peach,4,3,6,5,3,4,rainbow_road,princess_peach,0,2.5,8.0,4.800000000000001,"star, thunderbolt",
princess_peach,4,3,6,5,3,4,koopa_troopa,2,4,3,8,1,4,koopa_beach,princess_peach,2.3,3.3,6.2,3.1,"mushroom, mushroom",red_shell
toad,3,4,4,7,3,4,yoshi,4,3,6,5,3,4,rainbow_road,yoshi,3.5,2.5,3.2,4.800000000000001,mushroom,"banana_peel, green_shell"
luigi,6,2,7,5,5,3,mario,6,2,7,4,4,3,vanilla_lake,luigi,1.4,1.4,7.3,7.3,"thunderbolt, star",
bowser,10,0,10,0,6,0,koopa_troopa,2,4,3,8,1,4,choco_island,bowser,0,3.3,8.0,2.4000000000000004,"star, red_shell","red_shell, mushroom"
yoshi,4,3,6,5,3,4,luigi,6,2,7,5,5,3,vanilla_lake,luigi,2.4,1.4,6.2,7.3,star,"red_shell, mushroom"
toad,3,4,4,7,3,4,luigi,6,2,7,5,5,3,donut_plains,toad,3.1999999999999997,1.1999999999999997,3.2,5.6000000000000005,green_shell,"mushroom, feather"
mario,6,2,7,4,4,3,yoshi,4,3,6,5,3,4,koopa_beach,mario,1.3000000000000003,2.3,7.3,6.2,,mushroom
toad,3,4,4,7,3,4,yoshi,4,3,6,5,3,4,vanilla_lake,yoshi,3.4,2.4,4.15,6.2,star,"mushroom, star, mushroom"
yoshi,4,3,6,5,3,4,donkey_kong_jr,8,1,10,2,10,1,rainbow_road,donkey_kong_jr,2.5,0.5,4.800000000000001,8.0,star,"red_shell, thunderbolt, red_shell"
luigi,6,2,7,5,5,3,mario,6,2,7,4,4,3,rainbow_road,luigi,1.5,1.5,5.6000000000000005,5.6000000000000005,"red_shell, thunderbolt",
mario,6,2,7,4,4,3,donkey_kong_jr,8,1,10,2,10,1,vanilla_lake,donkey_kong_jr,1.4,0.4,7.3,10.4,,thunderbolt
princess_peach,4,3,6,5,3,4,mario,6,2,7,4,4,3,koopa_beach,mario,2.3,1.3000000000000003,6.2,7.3,star,"feather, thunderbolt"
toad,3,4,4,7,3,4,luigi,6,2,7,5,5,3,donut_plains,toad,3.1999999999999997,1.1999999999999997,3.2,5.6000000000000005,"feather, feather",mushroom
mario,6,2,7,4,4,3,toad,3,4,4,7,3,4,donut_plains,toad,1.1999999999999997,3.1999999999999997,5.6000000000000005,3.2,thunderbolt,"thunderbolt, mushroom"
princess_peach,4,3,6,5,3,4,mario,6,2,7,4,4,3,donut_plains,princess_peach,2.2,1.1999999999999997,4.800000000000001,5.6000000000000005,"star, thunderbolt, banana_peel",mushroom
bowser,10,0,10,0,6,0,donkey_kong_jr,8,1,10,2,10,1,koopa_beach,donkey_kong_jr,0,0.30000000000000004,10.5,10.4,"thunderbolt, feather",feather
bowser,10,0,10,0,6,0,donkey_kong_jr,8,1,10,2,10,1,vanilla_lake,donkey_kong_jr,0,0.4,10.5,10.4,"coin, thunderbolt","green_shell, thunderbolt"
toad,3,4,4,7,3,4,mario,6,2,7,4,4,3,choco_island,toad,3.3000000000000003,1.3000000000000003,3.2,5.6000000000000005,feather,
toad,3,4,4,7,3,4,luigi,6,2,7,5,5,3,donut_plains,toad,3.1999999999999997,1.1999999999999997,3.2,5.6000000000000005,,red_shell
princess_peach,4,3,6,5,3,4,mario,6,2,7,4,4,3,choco_island,princess_peach,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,,"red_shell, green_shell, thunderbolt"
yoshi,4,3,6,5,3,4,princess_peach,4,3,6,5,3,4,koopa_beach,yoshi,2.3,2.3,6.2,6.2,star,red_shell
toad,3,4,4,7,3,4,princess_peach,4,3,6,5,3,4,rainbow_road,toad,3.5,2.5,3.2,4.800000000000001,"feather, feather, star","thunderbolt, mushroom"
donkey_kong_jr,8,1,10,2,10,1,bowser,10,0,10,0,6,0,vanilla_lake,donkey_kong_jr,0.4,0,10.4,10.5,star,"feather, thunderbolt"
koopa_troopa,2,4,3,8,1,4,princess_peach,4,3,6,5,3,4,vanilla_lake,princess_peach,3.4,2.4,3.1,6.2,"red_shell, thunderbolt","feather, thunderbolt"
donkey_kong_jr,8,1,10,2,10,1,princess_peach,4,3,6,5,3,4,koopa_beach,donkey_kong_jr,0.30000000000000004,2.3,10.4,6.2,,"thunderbolt, star, coin"
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,donut_plains,bowser,1.1999999999999997,0,5.6000000000000005,8.0,mushroom,"star, mushroom, mushroom"
koopa_troopa,2,4,3,8,1,4,yoshi,4,3,6,5,3,4,koopa_beach,yoshi,3.3,2.3,3.1,6.2,"feather, mushroom",feather
mario,6,2,7,4,4,3,koopa_troopa,2,4,3,8,1,4,vanilla_lake,mario,1.4,3.4,7.3,3.1,,
toad,3,4,4,7,3,4,bowser,10,0,10,0,6,0,vanilla_lake,bowser,3.4,0,4.15,10.5,red_shell,"feather, banana_peel"
koopa_troopa,2,4,3,8,1,4,princess_peach,4,3,6,5,3,4,rainbow_road,princess_peach,3.5,2.5,2.4000000000000004,4.800000000000001,"thunderbolt, feather, red_shell","thunderbolt, feather"
donkey_kong_jr,8,1,10,2,10,1,koopa_troopa,2,4,3,8,1,4,choco_island,donkey_kong_jr,0.30000000000000004,3.3,8.0,2.4000000000000004,"coin, star","coin, star"
bowser,10,0,10,0,6,0,yoshi,4,3,6,5,3,4,choco_island,yoshi,0,2.3,8.0,4.800000000000001,mushroom,feather
koopa_troopa,2,4,3,8,1,4,princess_peach,4,3,6,5,3,4,choco_island,princess_peach,3.3,2.3,2.4000000000000004,4.800000000000001,"feather, feather",red_shell
luigi,6,2,7,5,5,3,yoshi,4,3,6,5,3,4,rainbow_road,yoshi,1.5,2.5,5.6000000000000005,4.800000000000001,"star, red_shell",
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,choco_island,bowser,1.3000000000000003,0,5.6000000000000005,8.0,"red_shell, red_shell",feather
toad,3,4,4,7,3,4,yoshi,4,3,6,5,3,4,donut_plains,toad,3.1999999999999997,2.2,3.2,4.800000000000001,star,
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,koopa_beach,bowser,2.3,0,6.2,10.5,feather,coin
luigi,6,2,7,5,5,3,koopa_troopa,2,4,3,8,1,4,vanilla_lake,luigi,1.4,3.4,7.3,3.1,"thunderbolt, feather",red_shell
bowser,10,0,10,0,6,0,luigi,6,2,7,5,5,3,rainbow_road,bowser,0,1.5,8.0,5.6000000000000005,"green_shell, coin",star
donkey_kong_jr,8,1,10,2,10,1,princess_peach,4,3,6,5,3,4,rainbow_road,donkey_kong_jr,0.5,2.5,8.0,4.800000000000001,thunderbolt,
yoshi,4,3,6,5,3,4,princess_peach,4,3,6,5,3,4,donut_plains,yoshi,2.2,2.2,4.800000000000001,4.800000000000001,"thunderbolt, mushroom",red_shell
donkey_kong_jr,8,1,10,2,10,1,luigi,6,2,7,5,5,3,koopa_beach,donkey_kong_jr,0.30000000000000004,1.3000000000000003,10.4,7.3,"mushroom, mushroom","green_shell, green_shell"
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,donut_plains,bowser,1.1999999999999997,0,5.6000000000000005,8.0,"mushroom, thunderbolt","red_shell, thunderbolt"
koopa_troopa,2,4,3,8,1,4,toad,3,4,4,7,3,4,vanilla_lake,toad,3.4,3.4,3.1,4.15,"mushroom, banana_peel","mushroom, coin, star"
toad,3,4,4,7,3,4,donkey_kong_jr,8,1,10,2,10,1,choco_island,donkey_kong_jr,3.3000000000000003,0.30000000000000004,3.2,8.0,red_shell,"star, coin, coin"
bowser,10,0,10,0,6,0,princess_peach,4,3,6,5,3,4,choco_island,princess_peach,0,2.3,8.0,4.800000000000001,banana_peel,star
donkey_kong_jr,8,1,10,2,10,1,princess_peach,4,3,6,5,3,4,choco_island,donkey_kong_jr,0.30000000000000004,2.3,8.0,4.800000000000001,thunderbolt,"star, mushroom"
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,rainbow_road,princess_peach,2.5,0,4.800000000000001,8.0,"mushroom, star, red_shell",star
mario,6,2,7,4,4,3,koopa_troopa,2,4,3,8,1,4,vanilla_lake,mario,1.4,3.4,7.3,3.1,thunderbolt,"star, star"
princess_peach,4,3,6,5,3,4,donkey_kong_jr,8,1,10,2,10,1,choco_island,princess_peach,2.3,0.30000000000000004,4.800000000000001,8.0,"thunderbolt, mushroom, mushroom",
princess_peach,4,3,6,5,3,4,donkey_kong_jr,8,1,10,2,10,1,donut_plains,donkey_kong_jr,2.2,0.19999999999999996,4.800000000000001,8.0,"thunderbolt, star","star, mushroom"
toad,3,4,4,7,3,4,luigi,6,2,7,5,5,3,rainbow_road,toad,3.5,1.5,3.2,5.6000000000000005,"star, feather, thunderbolt","feather, banana_peel"
mario,6,2,7,4,4,3,toad,3,4,4,7,3,4,donut_plains,toad,1.1999999999999997,3.1999999999999997,5.6000000000000005,3.2,thunderbolt,"thunderbolt, coin, thunderbolt"
mario,6,2,7,4,4,3,princess_peach,4,3,6,5,3,4,koopa_beach,mario,1.3000000000000003,2.3,7.3,6.2,"red_shell, star, thunderbolt",star
yoshi,4,3,6,5,3,4,princess_peach,4,3,6,5,3,4,donut_plains,princess_peach,2.2,2.2,4.800000000000001,4.800000000000001,thunderbolt,"feather, thunderbolt"
donkey_kong_jr,8,1,10,2,10,1,toad,3,4,4,7,3,4,vanilla_lake,donkey_kong_jr,0.4,3.4,10.4,4.15,,
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,rainbow_road,mario,0,1.5,8.0,5.6000000000000005,,"star, mushroom"
luigi,6,2,7,5,5,3,bowser,10,0,10,0,6,0,donut_plains,bowser,1.1999999999999997,0,5.6000000000000005,8.0,thunderbolt,red_shell
bowser,10,0,10,0,6,0,princess_peach,4,3,6,5,3,4,koopa_beach,bowser,0,2.3,10.5,6.2,feather,
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,donut_plains,bowser,0,1.1999999999999997,8.0,5.6000000000000005,thunderbolt,"thunderbolt, thunderbolt"
princess_peach,4,3,6,5,3,4,mario,6,2,7,4,4,3,donut_plains,princess_peach,2.2,1.1999999999999997,4.800000000000001,5.6000000000000005,thunderbolt,mushroom
koopa_troopa,2,4,3,8,1,4,donkey_kong_jr,8,1,10,2,10,1,rainbow_road,donkey_kong_jr,3.5,0.5,2.4000000000000004,8.0,"red_shell, mushroom",
luigi,6,2,7,5,5,3,yoshi,4,3,6,5,3,4,donut_plains,yoshi,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,,"star, red_shell"
koopa_troopa,2,4,3,8,1,4,toad,3,4,4,7,3,4,choco_island,toad,3.3,3.3000000000000003,2.4000000000000004,3.2,"thunderbolt, mushroom",red_shell
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,choco_island,bowser,0,1.3000000000000003,8.0,5.6000000000000005,mushroom,"red_shell, coin"
toad,3,4,4,7,3,4,princess_peach,4,3,6,5,3,4,rainbow_road,princess_peach,3.5,2.5,3.2,4.800000000000001,"thunderbolt, red_shell","red_shell, banana_peel"
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,rainbow_road,bowser,0,1.5,8.0,5.6000000000000005,banana_peel,feather
luigi,6,2,7,5,5,3,yoshi,4,3,6,5,3,4,koopa_beach,luigi,1.3000000000000003,2.3,7.3,6.2,thunderbolt,feather
princess_peach,4,3,6,5,3,4,toad,3,4,4,7,3,4,donut_plains,toad,2.2,3.1999999999999997,4.800000000000001,3.2,red_shell,"green_shell, star"
princess_peach,4,3,6,5,3,4,yoshi,4,3,6,5,3,4,koopa_beach,princess_peach,2.3,2.3,6.2,6.2,banana_peel,
koopa_troopa,2,4,3,8,1,4,donkey_kong_jr,8,1,10,2,10,1,koopa_beach,donkey_kong_jr,3.3,0.30000000000000004,3.1,10.4,mushroom,red_shell
luigi,6,2,7,5,5,3,donkey_kong_jr,8,1,10,2,10,1,choco_island,donkey_kong_jr,1.3000000000000003,0.30000000000000004,5.6000000000000005,8.0,thunderbolt,feather
donkey_kong_jr,8,1,10,2,10,1,bowser,10,0,10,0,6,0,koopa_beach,bowser,0.30000000000000004,0,10.4,10.5,"mushroom, red_shell","mushroom, mushroom, feather"
koopa_troopa,2,4,3,8,1,4,yoshi,4,3,6,5,3,4,choco_island,yoshi,3.3,2.3,2.4000000000000004,4.800000000000001,"thunderbolt, coin","thunderbolt, mushroom, star"
donkey_kong_jr,8,1,10,2,10,1,luigi,6,2,7,5,5,3,donut_plains,donkey_kong_jr,0.19999999999999996,1.1999999999999997,8.0,5.6000000000000005,"thunderbolt, feather",thunderbolt
princess_peach,4,3,6,5,3,4,bowser,10,0,10,0,6,0,koopa_beach,bowser,2.3,0,6.2,10.5,"mushroom, thunderbolt",star
luigi,6,2,7,5,5,3,princess_peach,4,3,6,5,3,4,koopa_beach,luigi,1.3000000000000003,2.3,7.3,6.2,,
bowser,10,0,10,0,6,0,mario,6,2,7,4,4,3,donut_plains,bowser,0,1.1999999999999997,8.0,5.6000000000000005,"thunderbolt, star",mushroom
donkey_kong_jr,8,1,10,2,10,1,luigi,6,2,7,5,5,3,vanilla_lake,donkey_kong_jr,0.4,1.4,10.4,7.3,"mushroom, mushroom","mushroom, mushroom, red_shell"
luigi,6,2,7,5,5,3,toad,3,4,4,7,3,4,choco_island,toad,1.3000000000000003,3.3000000000000003,5.6000000000000005,3.2,star,"red_shell, thunderbolt, red_shell"
toad,3,4,4,7,3,4,luigi,6,2,7,5,5,3,choco_island,toad,3.3000000000000003,1.3000000000000003,3.2,5.6000000000000005,feather,"red_shell, red_shell"
donkey_kong_jr,8,1,10,2,10,1,toad,3,4,4,7,3,4,vanilla_lake,donkey_kong_jr,0.4,3.4,10.4,4.15,"red_shell, thunderbolt",thunderbolt
toad,3,4,4,7,3,4,princess_peach,4,3,6,5,3,4,choco_island,princess_peach,3.3000000000000003,2.3,3.2,4.800000000000001,,"thunderbolt, green_shell"
mario,6,2,7,4,4,3,yoshi,4,3,6,5,3,4,rainbow_road,yoshi,1.5,2.5,5.6000000000000005,4.800000000000001,feather,mushroom
