Character 1,Character 2,Map,Outcome,Effective Acceleration 1,Effective Acceleration 2,Effective Speed 1,Effective Speed 2,Power-Ups 1,Power-Ups 2
toad,luigi,vanilla_lake,luigi,3.4,1.4,4.15,7.3,[['mushroom']],[['mushroom']]
mario,yoshi,donut_plains,yoshi,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,[['feather']],[['mushroom']]
mario,yoshi,donut_plains,yoshi,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,[['star']],"[['star', 'star']]"
bowser,princess_peach,donut_plains,princess_peach,0,2.2,8.0,4.800000000000001,[['mushroom']],"[['red_shell', 'thunderbolt']]"
bowser,donkey_kong_jr,koopa_beach,bowser,0,0.30000000000000004,10.5,10.4,"[['banana_peel', 'feather']]",[[]]
luigi,bowser,rainbow_road,bowser,1.5,0,5.6000000000000005,8.0,[['banana_peel']],[[]]
mario,donkey_kong_jr,donut_plains,donkey_kong_jr,1.1999999999999997,0.19999999999999996,5.6000000000000005,8.0,"[['red_shell', 'feather']]","[['star', 'star']]"
bowser,princess_peach,rainbow_road,princess_peach,0,2.5,8.0,4.800000000000001,"[['red_shell', 'mushroom', 'feather']]",[['star']]
koopa_troopa,bowser,donut_plains,bowser,3.2,0,2.4000000000000004,8.0,"[['feather', 'thunderbolt']]",[['green_shell']]
yoshi,luigi,choco_island,yoshi,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,[['green_shell']],[[]]
koopa_troopa,luigi,vanilla_lake,luigi,3.4,1.4,3.1,7.3,[['coin']],"[['thunderbolt', 'thunderbolt']]"
donkey_kong_jr,yoshi,rainbow_road,donkey_kong_jr,0.5,2.5,8.0,4.800000000000001,[['green_shell']],[[]]
bowser,mario,koopa_beach,bowser,0,1.3000000000000003,10.5,7.3,[['red_shell']],[[]]
toad,bowser,rainbow_road,toad,3.5,0,3.2,8.0,"[['red_shell', 'thunderbolt']]",[[]]
donkey_kong_jr,toad,vanilla_lake,donkey_kong_jr,0.4,3.4,10.4,4.15,[['coin']],"[['mushroom', 'thunderbolt']]"
princess_peach,luigi,donut_plains,princess_peach,2.2,1.1999999999999997,4.800000000000001,5.6000000000000005,"[['mushroom', 'star', 'banana_peel']]","[['red_shell', 'star']]"
toad,donkey_kong_jr,donut_plains,donkey_kong_jr,3.1999999999999997,0.19999999999999996,3.2,8.0,"[['feather', 'coin', 'green_shell']]","[['star', 'thunderbolt']]"
koopa_troopa,yoshi,rainbow_road,yoshi,3.5,2.5,2.4000000000000004,4.800000000000001,"[['red_shell', 'thunderbolt', 'banana_peel']]",[['star']]
bowser,donkey_kong_jr,rainbow_road,donkey_kong_jr,0,0.5,8.0,8.0,"[['feather', 'red_shell', 'red_shell']]",[['mushroom']]
yoshi,luigi,choco_island,yoshi,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,"[['star', 'coin', 'mushroom']]","[['feather', 'thunderbolt']]"
donkey_kong_jr,bowser,koopa_beach,donkey_kong_jr,0.30000000000000004,0,10.4,10.5,"[['red_shell', 'feather']]",[[]]
toad,koopa_troopa,rainbow_road,toad,3.5,3.5,3.2,2.4000000000000004,"[['star', 'coin']]",[[]]
princess_peach,yoshi,rainbow_road,yoshi,2.5,2.5,4.800000000000001,4.800000000000001,"[['banana_peel', 'feather']]","[['feather', 'thunderbolt', 'star']]"
princess_peach,donkey_kong_jr,vanilla_lake,donkey_kong_jr,2.4,0.4,6.2,10.4,"[['star', 'thunderbolt']]","[['feather', 'coin']]"
luigi,princess_peach,donut_plains,princess_peach,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,[['thunderbolt']],"[['star', 'thunderbolt']]"
princess_peach,luigi,donut_plains,princess_peach,2.2,1.1999999999999997,4.800000000000001,5.6000000000000005,[[]],[['thunderbolt']]
yoshi,toad,vanilla_lake,yoshi,2.4,3.4,6.2,4.15,[[]],"[['red_shell', 'red_shell']]"
princess_peach,mario,choco_island,princess_peach,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,"[['coin', 'thunderbolt']]",[['feather']]
toad,koopa_troopa,choco_island,toad,3.3000000000000003,3.3,3.2,2.4000000000000004,[['green_shell']],[['feather']]
bowser,mario,donut_plains,bowser,0,1.1999999999999997,8.0,5.6000000000000005,"[['feather', 'mushroom']]",[['feather']]
yoshi,luigi,koopa_beach,luigi,2.3,1.3000000000000003,6.2,7.3,[['red_shell']],[['star']]
mario,koopa_troopa,choco_island,mario,1.3000000000000003,3.3,5.6000000000000005,2.4000000000000004,[['star']],"[['mushroom', 'thunderbolt']]"
mario,toad,donut_plains,toad,1.1999999999999997,3.1999999999999997,5.6000000000000005,3.2,[['star']],[['banana_peel']]
mario,koopa_troopa,vanilla_lake,mario,1.4,3.4,7.3,3.1,"[['coin', 'feather']]","[['star', 'red_shell', 'mushroom']]"
bowser,mario,choco_island,bowser,0,1.3000000000000003,8.0,5.6000000000000005,[['mushroom']],[['feather']]
toad,yoshi,rainbow_road,yoshi,3.5,2.5,3.2,4.800000000000001,[['coin']],"[['red_shell', 'feather']]"
mario,bowser,choco_island,bowser,1.3000000000000003,0,5.6000000000000005,8.0,"[['coin', 'star']]",[['star']]
princess_peach,bowser,donut_plains,bowser,2.2,0,4.800000000000001,8.0,"[['star', 'mushroom']]","[['mushroom', 'feather', 'mushroom']]"
koopa_troopa,yoshi,choco_island,yoshi,3.3,2.3,2.4000000000000004,4.800000000000001,[[]],[['green_shell']]
luigi,koopa_troopa,vanilla_lake,luigi,1.4,3.4,7.3,3.1,"[['thunderbolt', 'thunderbolt', 'thunderbolt']]","[['star', 'green_shell']]"
princess_peach,koopa_troopa,choco_island,princess_peach,2.3,3.3,4.800000000000001,2.4000000000000004,[['feather']],"[['thunderbolt', 'mushroom']]"
donkey_kong_jr,yoshi,donut_plains,donkey_kong_jr,0.19999999999999996,2.2,8.0,4.800000000000001,"[['mushroom', 'feather']]",[['thunderbolt']]
bowser,princess_peach,vanilla_lake,bowser,0,2.4,10.5,6.2,"[['star', 'mushroom']]","[['feather', 'green_shell', 'star']]"
yoshi,koopa_troopa,vanilla_lake,yoshi,2.4,3.4,6.2,3.1,[['star']],[['red_shell']]
luigi,princess_peach,donut_plains,princess_peach,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,"[['thunderbolt', 'thunderbolt']]",[[]]
bowser,toad,rainbow_road,toad,0,3.5,8.0,3.2,"[['feather', 'banana_peel', 'banana_peel']]","[['green_shell', 'green_shell']]"
donkey_kong_jr,princess_peach,donut_plains,donkey_kong_jr,0.19999999999999996,2.2,8.0,4.800000000000001,"[['thunderbolt', 'red_shell']]",[['red_shell']]
princess_peach,toad,rainbow_road,princess_peach,2.5,3.5,4.800000000000001,3.2,"[['banana_peel', 'red_shell']]","[['green_shell', 'mushroom']]"
toad,bowser,donut_plains,bowser,3.1999999999999997,0,3.2,8.0,[['red_shell']],"[['coin', 'mushroom']]"
koopa_troopa,mario,rainbow_road,mario,3.5,1.5,2.4000000000000004,5.6000000000000005,[[]],[['red_shell']]
luigi,donkey_kong_jr,vanilla_lake,donkey_kong_jr,1.4,0.4,7.3,10.4,[['thunderbolt']],[[]]
princess_peach,koopa_troopa,choco_island,princess_peach,2.3,3.3,4.800000000000001,2.4000000000000004,"[['thunderbolt', 'mushroom']]",[[]]
princess_peach,bowser,choco_island,princess_peach,2.3,0,4.800000000000001,8.0,"[['mushroom', 'red_shell']]",[['banana_peel']]
toad,donkey_kong_jr,donut_plains,donkey_kong_jr,3.1999999999999997,0.19999999999999996,3.2,8.0,"[['thunderbolt', 'star']]",[[]]
koopa_troopa,princess_peach,choco_island,princess_peach,3.3,2.3,2.4000000000000004,4.800000000000001,[['feather']],"[['red_shell', 'red_shell']]"
koopa_troopa,donkey_kong_jr,choco_island,donkey_kong_jr,3.3,0.30000000000000004,2.4000000000000004,8.0,[['red_shell']],"[['red_shell', 'feather']]"
toad,bowser,vanilla_lake,bowser,3.4,0,4.15,10.5,[['red_shell']],[['green_shell']]
princess_peach,mario,vanilla_lake,mario,2.4,1.4,6.2,7.3,"[['feather', 'red_shell']]","[['feather', 'red_shell']]"
koopa_troopa,donkey_kong_jr,choco_island,donkey_kong_jr,3.3,0.30000000000000004,2.4000000000000004,8.0,"[['star', 'mushroom', 'thunderbolt']]",[['red_shell']]
mario,donkey_kong_jr,donut_plains,donkey_kong_jr,1.1999999999999997,0.19999999999999996,5.6000000000000005,8.0,[['red_shell']],"[['mushroom', 'mushroom']]"
donkey_kong_jr,princess_peach,choco_island,princess_peach,0.30000000000000004,2.3,8.0,4.800000000000001,[[]],"[['thunderbolt', 'thunderbolt']]"
bowser,princess_peach,choco_island,princess_peach,0,2.3,8.0,4.800000000000001,[['thunderbolt']],"[['red_shell', 'red_shell', 'red_shell']]"
donkey_kong_jr,koopa_troopa,donut_plains,donkey_kong_jr,0.19999999999999996,3.2,8.0,2.4000000000000004,[['mushroom']],"[['mushroom', 'thunderbolt']]"
yoshi,donkey_kong_jr,koopa_beach,donkey_kong_jr,2.3,0.30000000000000004,6.2,10.4,"[['coin', 'thunderbolt']]",[[]]
mario,toad,koopa_beach,mario,1.3000000000000003,3.3000000000000003,7.3,4.15,"[['red_shell', 'feather']]",[['banana_peel']]
toad,mario,donut_plains,toad,3.1999999999999997,1.1999999999999997,3.2,5.6000000000000005,"[['red_shell', 'banana_peel', 'feather']]","[['mushroom', 'thunderbolt']]"
toad,bowser,rainbow_road,toad,3.5,0,3.2,8.0,"[['star', 'star']]",[[]]
luigi,koopa_troopa,vanilla_lake,luigi,1.4,3.4,7.3,3.1,[['feather']],"[['mushroom', 'feather']]"
bowser,princess_peach,choco_island,princess_peach,0,2.3,8.0,4.800000000000001,[['coin']],[['mushroom']]
bowser,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0,0.4,10.5,10.4,[['coin']],[['banana_peel']]
yoshi,mario,vanilla_lake,mario,2.4,1.4,6.2,7.3,"[['red_shell', 'red_shell']]",[['feather']]
koopa_troopa,bowser,vanilla_lake,bowser,3.4,0,3.1,10.5,[['mushroom']],[['star']]
donkey_kong_jr,toad,rainbow_road,donkey_kong_jr,0.5,3.5,8.0,3.2,[['mushroom']],"[['mushroom', 'red_shell']]"
mario,yoshi,donut_plains,yoshi,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,"[['green_shell', 'feather', 'feather']]","[['thunderbolt', 'mushroom']]"
donkey_kong_jr,toad,choco_island,donkey_kong_jr,0.30000000000000004,3.3000000000000003,8.0,3.2,[['star']],"[['mushroom', 'mushroom']]"
koopa_troopa,bowser,choco_island,bowser,3.3,0,2.4000000000000004,8.0,[['red_shell']],[[]]
koopa_troopa,luigi,koopa_beach,luigi,3.3,1.3000000000000003,3.1,7.3,"[['thunderbolt', 'mushroom']]",[['feather']]
princess_peach,koopa_troopa,choco_island,princess_peach,2.3,3.3,4.800000000000001,2.4000000000000004,[['mushroom']],"[['mushroom', 'mushroom']]"
mario,luigi,choco_island,mario,1.3000000000000003,1.3000000000000003,5.6000000000000005,5.6000000000000005,[['thunderbolt']],[['banana_peel']]
luigi,bowser,rainbow_road,bowser,1.5,0,5.6000000000000005,8.0,[['red_shell']],"[['mushroom', 'mushroom']]"
yoshi,toad,donut_plains,yoshi,2.2,3.1999999999999997,4.800000000000001,3.2,"[['mushroom', 'red_shell']]",[[]]
koopa_troopa,toad,vanilla_lake,toad,3.4,3.4,3.1,4.15,"[['thunderbolt', 'red_shell']]",[['feather']]
koopa_troopa,luigi,donut_plains,luigi,3.2,1.1999999999999997,2.4000000000000004,5.6000000000000005,"[['star', 'red_shell']]","[['mushroom', 'thunderbolt']]"
toad,yoshi,koopa_beach,yoshi,3.3000000000000003,2.3,4.15,6.2,"[['feather', 'thunderbolt']]","[['star', 'feather', 'mushroom']]"
princess_peach,donkey_kong_jr,koopa_beach,donkey_kong_jr,2.3,0.30000000000000004,6.2,10.4,[['feather']],"[['banana_peel', 'star', 'star']]"
koopa_troopa,mario,koopa_beach,mario,3.3,1.3000000000000003,3.1,7.3,"[['banana_peel', 'red_shell', 'thunderbolt']]",[['star']]
yoshi,donkey_kong_jr,vanilla_lake,donkey_kong_jr,2.4,0.4,6.2,10.4,"[['feather', 'star']]",[['thunderbolt']]
princess_peach,koopa_troopa,choco_island,princess_peach,2.3,3.3,4.800000000000001,2.4000000000000004,[['feather']],"[['coin', 'red_shell']]"
princess_peach,luigi,choco_island,princess_peach,2.3,1.3000000000000003,4.800000000000001,5.6000000000000005,[['star']],"[['coin', 'coin', 'star']]"
donkey_kong_jr,princess_peach,choco_island,donkey_kong_jr,0.30000000000000004,2.3,8.0,4.800000000000001,[['thunderbolt']],[['thunderbolt']]
bowser,toad,vanilla_lake,bowser,0,3.4,10.5,4.15,"[['feather', 'mushroom', 'star']]","[['mushroom', 'star']]"
bowser,donkey_kong_jr,donut_plains,donkey_kong_jr,0,0.19999999999999996,8.0,8.0,"[['thunderbolt', 'thunderbolt']]","[['thunderbolt', 'feather', 'star']]"
toad,koopa_troopa,koopa_beach,toad,3.3000000000000003,3.3,4.15,3.1,[[]],"[['mushroom', 'feather', 'mushroom']]"
bowser,donkey_kong_jr,koopa_beach,bowser,0,0.30000000000000004,10.5,10.4,"[['coin', 'thunderbolt', 'thunderbolt']]",[['mushroom']]
princess_peach,yoshi,donut_plains,yoshi,2.2,2.2,4.800000000000001,4.800000000000001,[['star']],"[['red_shell', 'feather', 'red_shell']]"
toad,princess_peach,rainbow_road,princess_peach,3.5,2.5,3.2,4.800000000000001,[['red_shell']],"[['red_shell', 'thunderbolt']]"
bowser,luigi,koopa_beach,bowser,0,1.3000000000000003,10.5,7.3,[['coin']],"[['mushroom', 'coin']]"
mario,yoshi,donut_plains,yoshi,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,"[['thunderbolt', 'banana_peel']]",[[]]
bowser,koopa_troopa,choco_island,bowser,0,3.3,8.0,2.4000000000000004,"[['coin', 'thunderbolt', 'mushroom']]",[['thunderbolt']]
princess_peach,koopa_troopa,choco_island,princess_peach,2.3,3.3,4.800000000000001,2.4000000000000004,"[['coin', 'star', 'feather']]","[['mushroom', 'star']]"
toad,princess_peach,koopa_beach,princess_peach,3.3000000000000003,2.3,4.15,6.2,"[['green_shell', 'feather']]",[[]]
toad,mario,rainbow_road,toad,3.5,1.5,3.2,5.6000000000000005,[[]],"[['star', 'mushroom']]"
yoshi,princess_peach,vanilla_lake,princess_peach,2.4,2.4,6.2,6.2,[['mushroom']],"[['star', 'feather']]"
luigi,mario,rainbow_road,mario,1.5,1.5,5.6000000000000005,5.6000000000000005,[['banana_peel']],"[['feather', 'mushroom']]"
mario,donkey_kong_jr,donut_plains,donkey_kong_jr,1.1999999999999997,0.19999999999999996,5.6000000000000005,8.0,[[]],"[['mushroom', 'red_shell']]"
princess_peach,koopa_troopa,koopa_beach,princess_peach,2.3,3.3,6.2,3.1,"[['star', 'feather']]","[['green_shell', 'coin']]"
koopa_troopa,luigi,koopa_beach,luigi,3.3,1.3000000000000003,3.1,7.3,"[['star', 'thunderbolt', 'red_shell']]","[['thunderbolt', 'thunderbolt']]"
luigi,mario,vanilla_lake,mario,1.4,1.4,7.3,7.3,[['mushroom']],"[['star', 'mushroom']]"
bowser,koopa_troopa,vanilla_lake,bowser,0,3.4,10.5,3.1,[[]],[[]]
koopa_troopa,princess_peach,choco_island,princess_peach,3.3,2.3,2.4000000000000004,4.800000000000001,[[]],[['coin']]
bowser,princess_peach,vanilla_lake,bowser,0,2.4,10.5,6.2,[[]],"[['thunderbolt', 'feather']]"
luigi,yoshi,vanilla_lake,luigi,1.4,2.4,7.3,6.2,"[['thunderbolt', 'thunderbolt', 'red_shell']]","[['red_shell', 'star']]"
yoshi,mario,koopa_beach,mario,2.3,1.3000000000000003,6.2,7.3,[[]],[['feather']]
donkey_kong_jr,princess_peach,vanilla_lake,donkey_kong_jr,0.4,2.4,10.4,6.2,[['feather']],[['banana_peel']]
bowser,luigi,rainbow_road,bowser,0,1.5,8.0,5.6000000000000005,"[['feather', 'thunderbolt']]","[['star', 'thunderbolt']]"
luigi,donkey_kong_jr,koopa_beach,donkey_kong_jr,1.3000000000000003,0.30000000000000004,7.3,10.4,[['mushroom']],[['red_shell']]
luigi,mario,choco_island,Tie,1.3000000000000003,1.3000000000000003,5.6000000000000005,5.6000000000000005,[['feather']],[['mushroom']]
koopa_troopa,bowser,choco_island,bowser,3.3,0,2.4000000000000004,8.0,"[['star', 'coin']]","[['coin', 'feather', 'mushroom']]"
donkey_kong_jr,koopa_troopa,vanilla_lake,donkey_kong_jr,0.4,3.4,10.4,3.1,[[]],[['star']]
yoshi,koopa_troopa,rainbow_road,yoshi,2.5,3.5,4.800000000000001,2.4000000000000004,[['red_shell']],"[['green_shell', 'feather', 'star']]"
mario,toad,rainbow_road,toad,1.5,3.5,5.6000000000000005,3.2,"[['feather', 'thunderbolt', 'star']]","[['red_shell', 'feather']]"
luigi,donkey_kong_jr,vanilla_lake,donkey_kong_jr,1.4,0.4,7.3,10.4,"[['red_shell', 'mushroom']]",[[]]
luigi,princess_peach,donut_plains,princess_peach,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,[['thunderbolt']],"[['mushroom', 'mushroom']]"
yoshi,princess_peach,koopa_beach,yoshi,2.3,2.3,6.2,6.2,[['coin']],[[]]
princess_peach,bowser,rainbow_road,princess_peach,2.5,0,4.800000000000001,8.0,"[['star', 'thunderbolt', 'star']]","[['star', 'thunderbolt']]"
yoshi,toad,donut_plains,yoshi,2.2,3.1999999999999997,4.800000000000001,3.2,[['feather']],"[['star', 'red_shell']]"
princess_peach,toad,koopa_beach,princess_peach,2.3,3.3000000000000003,6.2,4.15,[['mushroom']],"[['feather', 'thunderbolt']]"
toad,bowser,rainbow_road,toad,3.5,0,3.2,8.0,"[['star', 'thunderbolt']]",[[]]
koopa_troopa,princess_peach,vanilla_lake,princess_peach,3.4,2.4,3.1,6.2,[['red_shell']],"[['green_shell', 'thunderbolt']]"
toad,yoshi,vanilla_lake,yoshi,3.4,2.4,4.15,6.2,[[]],"[['mushroom', 'red_shell']]"
princess_peach,mario,rainbow_road,princess_peach,2.5,1.5,4.800000000000001,5.6000000000000005,"[['thunderbolt', 'star']]",[['red_shell']]
koopa_troopa,luigi,koopa_beach,luigi,3.3,1.3000000000000003,3.1,7.3,"[['red_shell', 'thunderbolt']]",[['thunderbolt']]
bowser,toad,koopa_beach,bowser,0,3.3000000000000003,10.5,4.15,"[['red_shell', 'star']]","[['red_shell', 'thunderbolt']]"
toad,koopa_troopa,choco_island,toad,3.3000000000000003,3.3,3.2,2.4000000000000004,[[]],"[['mushroom', 'thunderbolt', 'thunderbolt']]"
donkey_kong_jr,mario,donut_plains,donkey_kong_jr,0.19999999999999996,1.1999999999999997,8.0,5.6000000000000005,[['star']],"[['star', 'thunderbolt']]"
yoshi,mario,koopa_beach,mario,2.3,1.3000000000000003,6.2,7.3,[['thunderbolt']],"[['thunderbolt', 'mushroom']]"
yoshi,toad,koopa_beach,yoshi,2.3,3.3000000000000003,6.2,4.15,"[['coin', 'coin']]",[[]]
koopa_troopa,princess_peach,koopa_beach,princess_peach,3.3,2.3,3.1,6.2,[['red_shell']],[['red_shell']]
luigi,princess_peach,vanilla_lake,luigi,1.4,2.4,7.3,6.2,[['feather']],"[['thunderbolt', 'coin']]"
donkey_kong_jr,mario,rainbow_road,donkey_kong_jr,0.5,1.5,8.0,5.6000000000000005,"[['banana_peel', 'star']]",[['feather']]
bowser,donkey_kong_jr,rainbow_road,donkey_kong_jr,0,0.5,8.0,8.0,"[['mushroom', 'star']]",[[]]
princess_peach,koopa_troopa,choco_island,princess_peach,2.3,3.3,4.800000000000001,2.4000000000000004,[['thunderbolt']],[['star']]
donkey_kong_jr,koopa_troopa,donut_plains,donkey_kong_jr,0.19999999999999996,3.2,8.0,2.4000000000000004,[['mushroom']],[['thunderbolt']]
toad,koopa_troopa,vanilla_lake,toad,3.4,3.4,4.15,3.1,"[['red_shell', 'mushroom', 'feather']]","[['thunderbolt', 'mushroom']]"
mario,yoshi,rainbow_road,yoshi,1.5,2.5,5.6000000000000005,4.800000000000001,"[['red_shell', 'thunderbolt']]","[['banana_peel', 'thunderbolt', 'star']]"
yoshi,koopa_troopa,vanilla_lake,yoshi,2.4,3.4,6.2,3.1,[[]],[['feather']]
mario,donkey_kong_jr,choco_island,donkey_kong_jr,1.3000000000000003,0.30000000000000004,5.6000000000000005,8.0,[[]],"[['thunderbolt', 'mushroom']]"
yoshi,toad,rainbow_road,yoshi,2.5,3.5,4.800000000000001,3.2,[['mushroom']],"[['thunderbolt', 'banana_peel']]"
bowser,donkey_kong_jr,rainbow_road,donkey_kong_jr,0,0.5,8.0,8.0,[[]],[['red_shell']]
mario,donkey_kong_jr,koopa_beach,donkey_kong_jr,1.3000000000000003,0.30000000000000004,7.3,10.4,"[['feather', 'mushroom']]","[['coin', 'mushroom']]"
toad,mario,choco_island,toad,3.3000000000000003,1.3000000000000003,3.2,5.6000000000000005,"[['star', 'star', 'feather']]",[[]]
koopa_troopa,bowser,koopa_beach,bowser,3.3,0,3.1,10.5,[[]],"[['red_shell', 'coin']]"
princess_peach,koopa_troopa,vanilla_lake,princess_peach,2.4,3.4,6.2,3.1,[[]],[['red_shell']]
donkey_kong_jr,koopa_troopa,rainbow_road,donkey_kong_jr,0.5,3.5,8.0,2.4000000000000004,[['feather']],"[['banana_peel', 'mushroom']]"
mario,koopa_troopa,koopa_beach,mario,1.3000000000000003,3.3,7.3,3.1,[[]],"[['mushroom', 'star', 'coin']]"
yoshi,bowser,rainbow_road,yoshi,2.5,0,4.800000000000001,8.0,[[]],[['banana_peel']]
koopa_troopa,luigi,donut_plains,luigi,3.2,1.1999999999999997,2.4000000000000004,5.6000000000000005,"[['feather', 'star']]","[['red_shell', 'thunderbolt', 'mushroom']]"
toad,princess_peach,vanilla_lake,princess_peach,3.4,2.4,4.15,6.2,[['star']],"[['thunderbolt', 'star', 'mushroom']]"
koopa_troopa,yoshi,koopa_beach,yoshi,3.3,2.3,3.1,6.2,[['star']],[['thunderbolt']]
koopa_troopa,mario,rainbow_road,mario,3.5,1.5,2.4000000000000004,5.6000000000000005,"[['mushroom', 'star']]",[['thunderbolt']]
donkey_kong_jr,toad,choco_island,donkey_kong_jr,0.30000000000000004,3.3000000000000003,8.0,3.2,"[['thunderbolt', 'green_shell', 'mushroom']]",[['thunderbolt']]
bowser,luigi,koopa_beach,bowser,0,1.3000000000000003,10.5,7.3,[['coin']],[[]]
luigi,bowser,vanilla_lake,bowser,1.4,0,7.3,10.5,[['star']],"[['thunderbolt', 'feather']]"
mario,donkey_kong_jr,vanilla_lake,donkey_kong_jr,1.4,0.4,7.3,10.4,"[['feather', 'thunderbolt']]","[['coin', 'mushroom']]"
princess_peach,yoshi,vanilla_lake,princess_peach,2.4,2.4,6.2,6.2,"[['banana_peel', 'mushroom']]",[['mushroom']]
bowser,donkey_kong_jr,vanilla_lake,donkey_kong_jr,0,0.4,10.5,10.4,[[]],[['feather']]
luigi,yoshi,donut_plains,yoshi,1.1999999999999997,2.2,5.6000000000000005,4.800000000000001,[[]],"[['banana_peel', 'mushroom']]"
princess_peach,koopa_troopa,koopa_beach,princess_peach,2.3,3.3,6.2,3.1,"[['star', 'star']]","[['red_shell', 'mushroom']]"
princess_peach,luigi,koopa_beach,luigi,2.3,1.3000000000000003,6.2,7.3,[['red_shell']],[[]]
yoshi,donkey_kong_jr,koopa_beach,donkey_kong_jr,2.3,0.30000000000000004,6.2,10.4,"[['red_shell', 'thunderbolt']]","[['star', 'mushroom']]"
donkey_kong_jr,mario,rainbow_road,donkey_kong_jr,0.5,1.5,8.0,5.6000000000000005,[[]],[['star']]
koopa_troopa,princess_peach,vanilla_lake,princess_peach,3.4,2.4,3.1,6.2,"[['feather', 'red_shell']]","[['feather', 'red_shell']]"
princess_peach,donkey_kong_jr,donut_plains,donkey_kong_jr,2.2,0.19999999999999996,4.800000000000001,8.0,"[['red_shell', 'red_shell']]",[['star']]
donkey_kong_jr,yoshi,koopa_beach,donkey_kong_jr,0.30000000000000004,2.3,10.4,6.2,"[['star', 'feather']]",[[]]
luigi,mario,choco_island,Tie,1.3000000000000003,1.3000000000000003,5.6000000000000005,5.6000000000000005,[[]],[[]]
bowser,yoshi,koopa_beach,bowser,0,2.3,10.5,6.2,[['green_shell']],[['feather']]
mario,toad,rainbow_road,toad,1.5,3.5,5.6000000000000005,3.2,"[['banana_peel', 'star']]",[['banana_peel']]
princess_peach,mario,donut_plains,princess_peach,2.2,1.1999999999999997,4.800000000000001,5.6000000000000005,[['mushroom']],"[['star', 'mushroom']]"
donkey_kong_jr,yoshi,choco_island,yoshi,0.30000000000000004,2.3,8.0,4.800000000000001,[[]],"[['mushroom', 'thunderbolt']]"
luigi,mario,vanilla_lake,Tie,1.4,1.4,7.3,7.3,[['feather']],[['mushroom']]
toad,yoshi,donut_plains,toad,3.1999999999999997,2.2,3.2,4.800000000000001,"[['red_shell', 'red_shell', 'coin']]",[['feather']]
yoshi,toad,donut_plains,yoshi,2.2,3.1999999999999997,4.800000000000001,3.2,[['feather']],[['red_shell']]
princess_peach,yoshi,choco_island,yoshi,2.3,2.3,4.800000000000001,4.800000000000001,[['thunderbolt']],"[['coin', 'star']]"
luigi,mario,choco_island,luigi,1.3000000000000003,1.3000000000000003,5.6000000000000005,5.6000000000000005,"[['green_shell', 'star', 'feather']]",[['mushroom']]
princess_peach,donkey_kong_jr,choco_island,donkey_kong_jr,2.3,0.30000000000000004,4.800000000000001,8.0,[['green_shell']],"[['thunderbolt', 'coin']]"
toad,princess_peach,vanilla_lake,princess_peach,3.4,2.4,4.15,6.2,[['thunderbolt']],"[['star', 'thunderbolt']]"
mario,princess_peach,rainbow_road,princess_peach,1.5,2.5,5.6000000000000005,4.800000000000001,[['banana_peel']],[['red_shell']]
yoshi,koopa_troopa,koopa_beach,yoshi,2.3,3.3,6.2,3.1,[['star']],[['thunderbolt']]
koopa_troopa,luigi,koopa_beach,luigi,3.3,1.3000000000000003,3.1,7.3,[['banana_peel']],"[['red_shell', 'red_shell']]"
